Reference,Set,SetID,Mineral,Mineral_formula,Sorbate,Temp,pH,Electrolyte1,Electrolyte1_val,Electrolyte2,Electrolyte2_val,Mineralsites,Sorbed_val
synthetic_study_0,87,158,goethite,FeOOH,U(+6),24.92302148375397,9.418226363206193,Na(+1),0.2649717023332324,NO3(-1),0.2649717023332324,2.3,99.19155773456373
synthetic_study_1,97,159,goethite,FeOOH,U(+6),24.928974986339224,2.9757132128027077,Na(+1),0.615137448839043,NO3(-1),0.615137448839043,2.3,4.046220716694274
synthetic_study_2,135,160,goethite,FeOOH,U(+6),24.9579799836338,5.5461640664871155,Na(+1),0.011590989167602801,NO3(-1),0.011590989167602801,2.3,53.48964743018063
synthetic_study_3,25,161,goethite,FeOOH,U(+6),24.577473793345025,5.938192489428613,Na(+1),0.003242486204285094,NO3(-1),0.003242486204285094,2.3,87.55925188927678
synthetic_study_3,149,162,goethite,FeOOH,U(+6),24.835149101441992,6.410796374667714,Na(+1),1.8730939904879627,NO3(-1),1.8730939904879627,2.3,59.5935288066546
synthetic_study_1,65,163,goethite,FeOOH,U(+6),25.38535387325394,10.311698575488357,Na(+1),1.0797593277407271,NO3(-1),1.0797593277407271,2.3,96.86174181088064
synthetic_study_0,10,164,goethite,FeOOH,U(+6),25.349183061883753,8.705529504814628,Na(+1),0.009046400157965059,NO3(-1),0.009046400157965059,2.3,104.55001444044554
synthetic_study_1,87,165,goethite,FeOOH,U(+6),24.825766455835975,4.970858901754088,Na(+1),0.4870428996822814,NO3(-1),0.4870428996822814,2.3,20.915979267710078
synthetic_study_0,69,166,goethite,FeOOH,U(+6),25.325468756704325,4.658694284006401,Na(+1),0.0019769133460175244,NO3(-1),0.0019769133460175244,2.3,39.41667126113487
synthetic_study_1,60,167,goethite,FeOOH,U(+6),24.718040442044565,9.404961633514542,Na(+1),1.026600554726517,NO3(-1),1.026600554726517,2.3,103.83973477102862
synthetic_study_2,31,168,goethite,FeOOH,U(+6),24.590812451603103,9.55045738190152,Na(+1),0.3600413457927807,NO3(-1),0.3600413457927807,2.3,101.29818855853944
synthetic_study_1,133,169,goethite,FeOOH,U(+6),24.394821063438417,6.585652044349162,Na(+1),0.004463219837616187,NO3(-1),0.004463219837616187,2.3,86.16500894220971
synthetic_study_2,7,170,goethite,FeOOH,U(+6),24.666100527567817,5.254365847698602,Na(+1),0.009457316318111019,NO3(-1),0.009457316318111019,2.3,46.56109636326635
synthetic_study_1,82,171,goethite,FeOOH,U(+6),25.13796329715876,10.459338785287343,Na(+1),0.0923274882807152,NO3(-1),0.0923274882807152,2.3,100.76140100033463
synthetic_study_3,29,172,goethite,FeOOH,U(+6),24.902335620907074,5.027548362941602,Na(+1),0.014927954131417624,NO3(-1),0.014927954131417624,2.3,36.38820314159019
synthetic_study_1,13,173,goethite,FeOOH,U(+6),25.49849023691111,3.9616990314124996,Na(+1),0.2688881063505723,NO3(-1),0.2688881063505723,2.3,0.0
synthetic_study_2,35,174,goethite,FeOOH,U(+6),25.251830914910325,9.540784970432558,Na(+1),0.09011507922171796,NO3(-1),0.09011507922171796,2.3,104.02914447197152
synthetic_study_0,131,175,goethite,FeOOH,U(+6),24.893735581295537,8.998683184890032,Na(+1),0.004821637470043653,NO3(-1),0.004821637470043653,2.3,106.75007349775117
synthetic_study_1,108,176,goethite,FeOOH,U(+6),24.93301583497601,7.84311524457081,Na(+1),0.10312438762176857,NO3(-1),0.10312438762176857,2.3,103.31667778157441
synthetic_study_0,46,177,goethite,FeOOH,U(+6),24.935226472481975,10.167309054223615,Na(+1),0.001112743282022198,NO3(-1),0.001112743282022198,2.3,95.91137193443033
synthetic_study_0,141,178,goethite,FeOOH,U(+6),25.299731770472206,9.905716617715349,Na(+1),0.002337587038435387,NO3(-1),0.002337587038435387,2.3,101.71178844408661
synthetic_study_2,25,179,goethite,FeOOH,U(+6),24.884743046421896,8.485988026414033,Na(+1),0.0034039705687473405,NO3(-1),0.0034039705687473405,2.3,91.11928623678853
synthetic_study_3,63,180,goethite,FeOOH,U(+6),24.99564935975109,9.385611276381422,Na(+1),0.014693878676380431,NO3(-1),0.014693878676380431,2.3,106.63857989757935
synthetic_study_1,96,181,goethite,FeOOH,U(+6),24.77936670985686,4.47717392257686,Na(+1),0.0010947176911054993,NO3(-1),0.0010947176911054993,2.3,23.008881876958483
synthetic_study_1,11,182,goethite,FeOOH,U(+6),25.389626274084847,3.629972455208253,Na(+1),1.1713719716062985,NO3(-1),1.1713719716062985,2.3,3.4581939235912365
synthetic_study_1,121,183,goethite,FeOOH,U(+6),24.895266927396687,7.860494794519488,Na(+1),0.006171341125898145,NO3(-1),0.006171341125898145,2.3,103.4251568781632
synthetic_study_1,47,184,goethite,FeOOH,U(+6),24.805961022954936,8.216948293238023,Na(+1),0.007818207928068319,NO3(-1),0.007818207928068319,2.3,104.44348793804905
synthetic_study_1,43,185,goethite,FeOOH,U(+6),24.5439577752102,3.8364234302581774,Na(+1),0.01736279648734369,NO3(-1),0.01736279648734369,2.3,8.42563089263784
synthetic_study_3,60,186,goethite,FeOOH,U(+6),25.289874240702154,5.664458184839008,Na(+1),1.2718554693095239,NO3(-1),1.2718554693095239,2.3,29.271942780992593
synthetic_study_0,73,187,goethite,FeOOH,U(+6),24.82248926855712,9.782046129728439,Na(+1),0.014487844840236349,NO3(-1),0.014487844840236349,2.3,99.53273585465558
synthetic_study_0,77,188,goethite,FeOOH,U(+6),24.97888352738913,6.991206140401784,Na(+1),0.026469054336171412,NO3(-1),0.026469054336171412,2.3,91.83101635670616
synthetic_study_0,145,189,goethite,FeOOH,U(+6),24.876865984094174,7.126687319410181,Na(+1),0.009662154980258865,NO3(-1),0.009662154980258865,2.3,96.96542295249259
synthetic_study_3,1,190,goethite,FeOOH,U(+6),24.944044513326837,4.053038183126349,Na(+1),1.6657453733231602,NO3(-1),1.6657453733231602,2.3,7.262116250120769
synthetic_study_1,66,191,goethite,FeOOH,U(+6),24.405235568202034,6.708177988943001,Na(+1),0.015996642608731935,NO3(-1),0.015996642608731935,2.3,92.92128296458725
synthetic_study_1,97,192,goethite,FeOOH,U(+6),24.764626248323907,6.687477819159359,Na(+1),0.00188657245524385,NO3(-1),0.00188657245524385,2.3,102.3924503703146
synthetic_study_3,55,193,goethite,FeOOH,U(+6),24.67491656768249,3.211485121970176,Na(+1),0.14836856661144804,NO3(-1),0.14836856661144804,2.3,4.174720707539352
synthetic_study_1,47,194,goethite,FeOOH,U(+6),25.65351861406107,10.35554154501365,Na(+1),0.23163076332165397,NO3(-1),0.23163076332165397,2.3,98.39617636518798
synthetic_study_0,82,195,goethite,FeOOH,U(+6),25.40405977883415,7.071164803646195,Na(+1),0.01691980602604364,NO3(-1),0.01691980602604364,2.3,100.88777623463056
synthetic_study_0,80,196,goethite,FeOOH,U(+6),25.13142303216074,2.5512710613144813,Na(+1),0.004983919430892187,NO3(-1),0.004983919430892187,2.3,0.0
synthetic_study_3,106,197,goethite,FeOOH,U(+6),25.74602912825658,8.68119360980311,Na(+1),0.0224145378516556,NO3(-1),0.0224145378516556,2.3,100.69142508138107
synthetic_study_1,76,198,goethite,FeOOH,U(+6),25.38319670768932,10.326125710721165,Na(+1),0.02811415887239437,NO3(-1),0.02811415887239437,2.3,100.69321873718009
synthetic_study_2,96,199,goethite,FeOOH,U(+6),24.596582973061928,7.218960226567604,Na(+1),1.9252598374851824,NO3(-1),1.9252598374851824,2.3,77.42246866243231
synthetic_study_0,24,200,goethite,FeOOH,U(+6),24.61443258619348,5.05745309026132,Na(+1),0.6805132323465802,NO3(-1),0.6805132323465802,2.3,19.749925194752645
synthetic_study_3,4,201,goethite,FeOOH,U(+6),25.080359494465096,4.000061725822279,Na(+1),0.11194362461397034,NO3(-1),0.11194362461397034,2.3,7.0075808548496425
synthetic_study_0,27,202,goethite,FeOOH,U(+6),24.97918764452397,7.880213071334954,Na(+1),0.004364447040128305,NO3(-1),0.004364447040128305,2.3,98.07372524317958
synthetic_study_3,140,203,goethite,FeOOH,U(+6),25.063443192593496,4.06085918765444,Na(+1),0.18625928032654054,NO3(-1),0.18625928032654054,2.3,5.134197485888527
synthetic_study_2,125,204,goethite,FeOOH,U(+6),24.752520651504156,7.121503140142874,Na(+1),0.31966619196725543,NO3(-1),0.31966619196725543,2.3,84.50470198211048
synthetic_study_0,68,205,goethite,FeOOH,U(+6),25.553651260564422,7.317913411037006,Na(+1),0.001773302546362311,NO3(-1),0.001773302546362311,2.3,98.14471841045057
synthetic_study_2,128,206,goethite,FeOOH,U(+6),24.894665956940326,10.199384744995047,Na(+1),0.017877447243872836,NO3(-1),0.017877447243872836,2.3,105.97878020780567
synthetic_study_3,105,207,goethite,FeOOH,U(+6),25.336069104424542,3.078122124239014,Na(+1),0.011983887734868718,NO3(-1),0.011983887734868718,2.3,1.590953111694747
synthetic_study_1,58,208,goethite,FeOOH,U(+6),25.43781747089853,6.499782589268948,Na(+1),0.07628222720564856,NO3(-1),0.07628222720564856,2.3,79.44251236760157
synthetic_study_3,89,209,goethite,FeOOH,U(+6),24.824429380918723,8.452779834261186,Na(+1),0.14291427833356998,NO3(-1),0.14291427833356998,2.3,96.55484693789305
synthetic_study_2,14,210,goethite,FeOOH,U(+6),25.172914337485135,3.9178139237972704,Na(+1),0.003968073442956164,NO3(-1),0.003968073442956164,2.3,19.27821402141165
synthetic_study_1,24,211,goethite,FeOOH,U(+6),25.477893523625575,5.604533854276154,Na(+1),0.03547122108522362,NO3(-1),0.03547122108522362,2.3,49.23537816296635
synthetic_study_0,11,212,goethite,FeOOH,U(+6),25.43747360352856,3.0031639876397707,Na(+1),1.8799834478316382,NO3(-1),1.8799834478316382,2.3,3.9537361027002076
synthetic_study_1,149,213,goethite,FeOOH,U(+6),25.225530663261548,8.307046910206214,Na(+1),0.0011280119731785928,NO3(-1),0.0011280119731785928,2.3,100.06398358959524
synthetic_study_1,1,214,goethite,FeOOH,U(+6),25.131911603336217,3.202143094075894,Na(+1),0.01676018928155025,NO3(-1),0.01676018928155025,2.3,10.273619635110071
synthetic_study_0,118,215,goethite,FeOOH,U(+6),25.023655134598947,5.660733666863741,Na(+1),0.012683266874066264,NO3(-1),0.012683266874066264,2.3,68.44967034801985
synthetic_study_3,126,216,goethite,FeOOH,U(+6),25.380630073204678,9.488181048965856,Na(+1),0.02179836729768968,NO3(-1),0.02179836729768968,2.3,99.53355628607643
synthetic_study_0,100,217,goethite,FeOOH,U(+6),25.17491818695337,6.278402694000092,Na(+1),0.7384808897797214,NO3(-1),0.7384808897797214,2.3,57.03412851126093
synthetic_study_3,86,218,goethite,FeOOH,U(+6),25.037287381787063,9.800975469127085,Na(+1),0.02795159701718017,NO3(-1),0.02795159701718017,2.3,105.64696708433348
synthetic_study_2,40,219,goethite,FeOOH,U(+6),24.858187897145683,8.627336941910979,Na(+1),0.8206489250047838,NO3(-1),0.8206489250047838,2.3,104.65355471106795
synthetic_study_3,73,220,goethite,FeOOH,U(+6),24.59420286727871,9.822591680894128,Na(+1),0.0793015145819393,NO3(-1),0.0793015145819393,2.3,95.49046900891236
synthetic_study_0,28,221,goethite,FeOOH,U(+6),24.947942894199823,3.5192240723912507,Na(+1),0.025190593124244275,NO3(-1),0.025190593124244275,2.3,6.889928217692985
synthetic_study_0,16,222,goethite,FeOOH,U(+6),25.559337212979848,3.0885032426450563,Na(+1),0.006801429320179528,NO3(-1),0.006801429320179528,2.3,0.0
synthetic_study_3,13,223,goethite,FeOOH,U(+6),24.85491638071683,3.0626100285537445,Na(+1),0.5223068511546557,NO3(-1),0.5223068511546557,2.3,0.0
synthetic_study_2,141,224,goethite,FeOOH,U(+6),24.80763315397738,9.450834354778554,Na(+1),0.13361699777389532,NO3(-1),0.13361699777389532,2.3,93.37223456011867
synthetic_study_0,83,225,goethite,FeOOH,U(+6),24.92780137484604,7.572559834779546,Na(+1),0.005015867211645306,NO3(-1),0.005015867211645306,2.3,101.86536651313926
synthetic_study_0,104,226,goethite,FeOOH,U(+6),24.936139366259578,6.472573550390824,Na(+1),0.002686783226827481,NO3(-1),0.002686783226827481,2.3,91.8659609669106
synthetic_study_3,31,227,goethite,FeOOH,U(+6),24.83224750872895,3.808347329571842,Na(+1),0.002593721754014107,NO3(-1),0.002593721754014107,2.3,12.465352947770524
synthetic_study_0,10,228,goethite,FeOOH,U(+6),25.192971284997473,7.889867501818189,Na(+1),0.9998560467617592,NO3(-1),0.9998560467617592,2.3,101.70004544042963
synthetic_study_1,63,229,goethite,FeOOH,U(+6),25.09773796929529,5.044139102766384,Na(+1),0.021438385402732945,NO3(-1),0.021438385402732945,2.3,37.66105456010456
synthetic_study_0,67,230,goethite,FeOOH,U(+6),25.354861248728202,8.187038906127558,Na(+1),0.5093493090874244,NO3(-1),0.5093493090874244,2.3,100.18404890744179
synthetic_study_1,114,231,goethite,FeOOH,U(+6),25.180453111151028,6.182842630938598,Na(+1),0.9009380021063973,NO3(-1),0.9009380021063973,2.3,61.20139351962453
synthetic_study_2,106,232,goethite,FeOOH,U(+6),25.05594531107972,6.559758884356217,Na(+1),0.005583404056061305,NO3(-1),0.005583404056061305,2.3,86.18293542292903
synthetic_study_2,90,233,goethite,FeOOH,U(+6),24.369080121273168,8.817325859678963,Na(+1),0.0012808219285319713,NO3(-1),0.0012808219285319713,2.3,99.69339335578293
synthetic_study_2,69,234,goethite,FeOOH,U(+6),25.059144198644915,3.241963804187046,Na(+1),0.0039364893933796765,NO3(-1),0.0039364893933796765,2.3,0.0
synthetic_study_1,47,235,goethite,FeOOH,U(+6),24.804061071230787,7.13006802658802,Na(+1),0.3554919155900347,NO3(-1),0.3554919155900347,2.3,85.9247497348423
synthetic_study_0,13,236,goethite,FeOOH,U(+6),25.3233183573661,4.077879578366948,Na(+1),0.0011242515142756528,NO3(-1),0.0011242515142756528,2.3,18.12712413408882
synthetic_study_0,13,237,goethite,FeOOH,U(+6),25.022031976088094,8.965094014508544,Na(+1),0.07271697398926098,NO3(-1),0.07271697398926098,2.3,103.88127458543153
synthetic_study_2,143,238,goethite,FeOOH,U(+6),24.771214650079788,6.410768289034079,Na(+1),0.004277404543814433,NO3(-1),0.004277404543814433,2.3,96.9925371758057
synthetic_study_0,46,239,goethite,FeOOH,U(+6),24.837027824799602,10.409562666942557,Na(+1),0.33882874864095514,NO3(-1),0.33882874864095514,2.3,95.61036596235562
synthetic_study_1,56,240,goethite,FeOOH,U(+6),24.639553892229593,3.9635465974057498,Na(+1),0.03818913294986892,NO3(-1),0.03818913294986892,2.3,7.823336308597174
synthetic_study_3,29,241,goethite,FeOOH,U(+6),24.835735860916106,10.204153120994139,Na(+1),0.06485803682359816,NO3(-1),0.06485803682359816,2.3,99.67109345334755
synthetic_study_0,3,242,goethite,FeOOH,U(+6),25.0945560469206,8.907336292868873,Na(+1),0.00929495406307522,NO3(-1),0.00929495406307522,2.3,101.86914972637967
synthetic_study_3,81,243,goethite,FeOOH,U(+6),25.353647070147044,6.350083972602149,Na(+1),0.03211508399367679,NO3(-1),0.03211508399367679,2.3,83.39955749062682
synthetic_study_3,22,244,goethite,FeOOH,U(+6),25.15595678684083,9.008272513437085,Na(+1),0.001415310047234344,NO3(-1),0.001415310047234344,2.3,101.32373598973362
synthetic_study_0,63,245,goethite,FeOOH,U(+6),25.24290874357817,7.322791241928931,Na(+1),0.4692614036498531,NO3(-1),0.4692614036498531,2.3,87.78597088656956
synthetic_study_2,10,246,goethite,FeOOH,U(+6),25.267331606162312,7.740968511931042,Na(+1),0.9879761190802165,NO3(-1),0.9879761190802165,2.3,96.38642575586582
synthetic_study_3,53,247,goethite,FeOOH,U(+6),24.902912042524363,9.809526101659111,Na(+1),0.30460485074520194,NO3(-1),0.30460485074520194,2.3,103.44011880740892
synthetic_study_3,148,248,goethite,FeOOH,U(+6),25.43594375893539,3.022163331290331,Na(+1),0.0432069389317242,NO3(-1),0.0432069389317242,2.3,0.0
synthetic_study_2,57,249,goethite,FeOOH,U(+6),24.59448796611708,9.179905631667204,Na(+1),0.6088192183333901,NO3(-1),0.6088192183333901,2.3,107.47432854572087
synthetic_study_3,93,250,goethite,FeOOH,U(+6),25.03701473056651,5.55451823972991,Na(+1),0.0010294586097675154,NO3(-1),0.0010294586097675154,2.3,72.16964990492362
synthetic_study_3,61,251,goethite,FeOOH,U(+6),24.84227342031118,5.104364928805635,Na(+1),0.1576374652863477,NO3(-1),0.1576374652863477,2.3,23.87598370173132
synthetic_study_2,55,252,goethite,FeOOH,U(+6),24.410366368180313,10.452214169679873,Na(+1),0.34070109324721315,NO3(-1),0.34070109324721315,2.3,101.13994246412216
synthetic_study_1,63,253,goethite,FeOOH,U(+6),25.497698398829172,8.749524016611026,Na(+1),0.011966456949547186,NO3(-1),0.011966456949547186,2.3,98.63739770462412
synthetic_study_2,97,254,goethite,FeOOH,U(+6),24.400692565864187,6.384281110236702,Na(+1),0.6709444736709195,NO3(-1),0.6709444736709195,2.3,62.265172952097686
synthetic_study_0,49,255,goethite,FeOOH,U(+6),25.206805073519586,5.88102717139825,Na(+1),0.0010014447757510662,NO3(-1),0.0010014447757510662,2.3,82.4061808330072
synthetic_study_1,31,256,goethite,FeOOH,U(+6),25.537952513013774,9.520231246974369,Na(+1),0.12189803301077147,NO3(-1),0.12189803301077147,2.3,106.21696619581166
synthetic_study_2,113,257,goethite,FeOOH,U(+6),24.939062975095396,3.194518977719153,Na(+1),0.00984870518349521,NO3(-1),0.00984870518349521,2.3,10.926386621007277
synthetic_study_1,141,258,goethite,FeOOH,U(+6),24.96538850408039,8.167350055310928,Na(+1),0.11870585717535642,NO3(-1),0.11870585717535642,2.3,96.1831268372768
synthetic_study_3,79,259,goethite,FeOOH,U(+6),24.4303650617879,8.813236989641169,Na(+1),0.006752795168249622,NO3(-1),0.006752795168249622,2.3,103.36244920880799
synthetic_study_2,94,260,goethite,FeOOH,U(+6),24.925057899863276,8.893571037728918,Na(+1),0.004923495794413667,NO3(-1),0.004923495794413667,2.3,100.3211789446144
synthetic_study_2,1,261,goethite,FeOOH,U(+6),25.435275502647688,5.078293797918654,Na(+1),0.11650089893892965,NO3(-1),0.11650089893892965,2.3,28.196431058113063
synthetic_study_1,133,262,goethite,FeOOH,U(+6),24.843364165969962,8.873113461968437,Na(+1),0.043640016692247915,NO3(-1),0.043640016692247915,2.3,104.69436547700512
synthetic_study_0,61,263,goethite,FeOOH,U(+6),24.707680308928865,4.302627535005321,Na(+1),0.004149791448680789,NO3(-1),0.004149791448680789,2.3,22.571038442905806
synthetic_study_3,24,264,goethite,FeOOH,U(+6),24.305275012012313,5.398463603876553,Na(+1),0.8401895366246847,NO3(-1),0.8401895366246847,2.3,28.336197549638143
synthetic_study_2,33,265,goethite,FeOOH,U(+6),25.385703577581577,5.839584897635039,Na(+1),0.8163492245650935,NO3(-1),0.8163492245650935,2.3,40.907086209594404
synthetic_study_0,117,266,goethite,FeOOH,U(+6),25.123536520311756,6.831279869041317,Na(+1),0.06509921274330638,NO3(-1),0.06509921274330638,2.3,84.37424286722589
synthetic_study_0,89,267,goethite,FeOOH,U(+6),24.909394132910034,3.4009093243244575,Na(+1),0.2138537601967984,NO3(-1),0.2138537601967984,2.3,1.649678443398351
synthetic_study_0,113,268,goethite,FeOOH,U(+6),25.31283515912051,5.755582405114449,Na(+1),0.030872814657568647,NO3(-1),0.030872814657568647,2.3,62.920788274247656
synthetic_study_2,125,269,goethite,FeOOH,U(+6),24.840795587591593,2.5024055208553833,Na(+1),0.4413296465882164,NO3(-1),0.4413296465882164,2.3,2.3730867865056204
synthetic_study_1,11,270,goethite,FeOOH,U(+6),24.8997944378361,8.455045810779193,Na(+1),0.5645801603365314,NO3(-1),0.5645801603365314,2.3,101.70277048121405
synthetic_study_2,111,271,goethite,FeOOH,U(+6),25.63720626949989,9.315007297874056,Na(+1),0.33245051314908103,NO3(-1),0.33245051314908103,2.3,103.61770163650192
synthetic_study_1,30,272,goethite,FeOOH,U(+6),24.731120297374158,3.6114534329615804,Na(+1),0.006344408957601507,NO3(-1),0.006344408957601507,2.3,0.0
synthetic_study_1,18,273,goethite,FeOOH,U(+6),25.08709971269842,8.130286154134382,Na(+1),0.0012045141844617936,NO3(-1),0.0012045141844617936,2.3,103.09347857996528
synthetic_study_0,125,274,goethite,FeOOH,U(+6),25.067057046734462,9.068824707157109,Na(+1),0.14867404529066977,NO3(-1),0.14867404529066977,2.3,95.44089210157328
synthetic_study_0,75,275,goethite,FeOOH,U(+6),25.029232612292997,10.354626582974351,Na(+1),0.022758854104743365,NO3(-1),0.022758854104743365,2.3,104.42925327289905
synthetic_study_2,88,276,goethite,FeOOH,U(+6),25.001882125142462,9.250324498949814,Na(+1),0.8934305298461498,NO3(-1),0.8934305298461498,2.3,100.91697290756636
synthetic_study_0,69,277,goethite,FeOOH,U(+6),24.608001788629775,5.892851883552103,Na(+1),0.6878549087741344,NO3(-1),0.6878549087741344,2.3,50.42879671296998
synthetic_study_2,1,278,goethite,FeOOH,U(+6),24.95874972573175,10.337509668077253,Na(+1),0.057727388376208895,NO3(-1),0.057727388376208895,2.3,97.8011034346269
synthetic_study_2,65,279,goethite,FeOOH,U(+6),24.92725871070619,10.291875238818841,Na(+1),0.01760214917196846,NO3(-1),0.01760214917196846,2.3,101.10249602924614
synthetic_study_3,129,280,goethite,FeOOH,U(+6),24.79932266745475,6.529415833604632,Na(+1),0.22535411100022654,NO3(-1),0.22535411100022654,2.3,70.43126179286597
synthetic_study_2,55,281,goethite,FeOOH,U(+6),24.74993800935261,8.527572308671242,Na(+1),0.2192401018677894,NO3(-1),0.2192401018677894,2.3,103.3829289572699
